district,state,kmeans_cluster,dbscan_cluster,bio__age_5_ratio,bio__age_17_ratio,bio__dependency_ratio,bio__bio_total_7day_std,bio__district_rank_in_state,bio__daily_pct_change,demo__demo_age_5_ratio,demo__demo_age_17_ratio,demo__demo_dependency_ratio,demo__demo_total_7day_std,demo__district_rank_in_state,demo__daily_pct_change,enrol__enrol_minor_ratio,enrol__enrol_adult_ratio,enrol__enrol_total_7day_std,enrol__district_rank_in_state,enrol__daily_pct_change
Paschim Bardhaman,West Bengal,0,0,0.350801531021698,0.5305656062819003,0.6958920737247714,52.83408211727828,4.0,46.79042766430621,0.03824674955990162,0.7506793682665207,0.0509769407577368,34.83860578390042,7.0,119.42425497808406,0.6274174113796755,0.009433962264150941,0.6636365415080547,6.0,2.695402082194534
Paschim Medinipur,West Bengal,0,0,0.3815073802038898,0.5406038475790497,0.7732697348420248,60.364387847418094,5.0,41.565561711991165,0.04456588860416474,0.8485877478934302,0.0519050046234146,102.30965029952532,5.0,418.19402609402374,0.6499733666638927,0.009816680210035317,8.263912914362948,5.0,-19.921092828618942
Purba Bardhaman,West Bengal,0,0,0.33001221459364816,0.5055245634813934,0.6016205312734744,9.428852968122762,20.0,-12.364425970320552,0.07769575223070309,0.6650999871881926,0.12629261362195152,36.80258391060276,20.0,-13.43172925406321,0.5851790493182109,0.014124293785310736,0.11791752096301866,21.0,-5.482456140350878
Purba Medinipur,West Bengal,0,0,0.38362154968052453,0.5232449254069661,0.7692925390964943,54.06455591456736,7.0,62.82636654542075,0.06124011543975872,0.7697131852502905,0.08084011888689263,56.06118300719559,16.0,89.75211374672355,0.6496937667990298,0.0,1.0794844673665116,10.0,25.66387816387816
Anakapalli,Andhra Pradesh,1,0,0.4564092716718027,0.4143118397362095,1.0897427863490305,9.35502195259007,35.0,-5.0443223413632685,0.12237510530720538,0.6009206839497883,0.20913253805076737,25.81613139148028,31.0,-1.9312799722406049,0.5791666666666666,0.0,0.0,33.0,0.0
Bapatla,Andhra Pradesh,1,0,0.5165236657619573,0.3319304188859766,1.3590352339431204,9.83510044630823,36.0,1.298744669913866,0.11596512004377282,0.593058872541412,0.1809668835431048,20.885922871867262,30.0,4.847648654036117,0.5416666666666666,0.0,0.0668153104781061,36.0,0.0
Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,1,0,0.46866764711575826,0.3715075076439825,1.2201557194390995,7.150821243675172,34.0,-6.510351222946461,0.10021071839138299,0.5745060089059524,0.16494987534372513,18.021819657715607,29.0,2.336683283274799,0.5333333333333333,0.0,0.08779644730092272,31.0,0.0
Eluru,Andhra Pradesh,1,0,0.46036033474547894,0.3976515973792209,1.13135212134863,10.561324823815028,33.0,5.670010731599815,0.08527084692199932,0.5962226254457297,0.16576621177229753,22.78193391722384,28.0,-4.010346937403442,0.5833333333333333,0.0,0.0,32.0,0.0
Palnadu,Andhra Pradesh,1,0,0.5249085950485785,0.3502557409700117,1.4625016344638921,15.877773562433786,31.0,17.534331264985692,0.09682250808778514,0.6578787549765825,0.13772764719238476,45.65186310652379,24.0,9.199108849838701,0.569047619047619,0.0,0.19441109068590248,29.0,-8.333333333333334
Parvathipuram Manyam,Andhra Pradesh,1,0,0.4639699106846263,0.44169683667955806,1.048686382167992,18.324351914122268,28.0,27.622760626344224,0.13418146358502037,0.6163431261803433,0.20874210880117205,23.52060166657679,35.0,2.361169005935438,0.5,0.0,0.0,35.0,0.0
Baksa,Assam,1,0,0.6327755183642312,0.277572077057228,2.726453160257672,59.929621950962215,25.0,4.190875143525571,0.03782292329933403,0.756627034184851,0.04703003851940022,48.34207556136144,25.0,-22.19267618712262,0.7012730062394447,0.06869468138113642,29.22065417371985,24.0,-24.060666194948936
Biswanath,Assam,1,0,0.585740082955535,0.3021488841551915,1.9746124300918155,39.16558745769106,28.0,2.1654349493190046,0.0662593984962406,0.690653717627402,0.1203765993932199,20.35998661208696,28.0,-0.2566309421778485,0.7173635307781648,0.017698764649984162,12.071322907398919,29.0,-13.650558594497669
Charaideo,Assam,1,0,0.6382155004749884,0.2711352491630984,2.4311157280099396,24.90262119259034,29.0,15.005476935081424,0.041501322751322754,0.775808682058682,0.048260971055088704,56.46424892025862,29.0,-20.08763520431172,0.5876689110286396,0.13966030199061874,17.33459471669589,31.0,-28.32526609449686
Dima Hasao,Assam,1,0,0.5568570194938618,0.3479694721097474,1.5794041244683379,17.64150511518939,30.0,19.27733859607572,0.04195804195804195,0.6473415473415473,0.05622710622710622,29.713215116679137,31.0,42.82072948135323,0.7141740820628271,0.10253567658757172,26.68855837574134,30.0,-17.24657870384169
Sivasagar,Assam,1,0,0.559382476634836,0.29448612105148064,2.098566706299995,24.27018670004139,27.0,9.039307411815901,0.055732858941415095,0.676207311701964,0.08127175854448579,13.867085736645517,27.0,-4.995605068405861,0.5666917073111801,0.10028860232108783,16.36422046162242,27.0,-12.46986677573081
Arwal,Bihar,1,0,0.4187591798449229,0.5218720927691555,0.7958065888273274,91.92483256879314,37.0,-20.238552708620446,0.05777620280419654,0.7492694240079344,0.08723115510183697,111.23873564203873,37.0,-10.769868353361979,0.7395224474934621,0.004072819290210594,28.54869680682255,36.0,-29.60829123848058
Buxar,Bihar,1,0,0.4140326259446878,0.5200682650423893,0.7939279287649238,58.072469030498674,31.0,-11.439621091827446,0.11125930372882739,0.8197108850006115,0.1320325387397779,160.1816419776002,29.0,-31.573280717479854,0.7530900134348412,0.0019157088122605363,0.4030360830074845,32.0,-13.14449917898194
Jamui,Bihar,1,0,0.4780851740324474,0.471481360025069,1.0767823374701837,154.57145706325946,28.0,-22.909374656280725,0.05240182196846356,0.8983060368622466,0.0574339658229775,266.15908801349127,31.0,-25.357300972217327,0.8177068008742844,0.004829652024581528,62.007160865743565,25.0,-21.563460173407925
Jehanabad,Bihar,1,0,0.4065689805052608,0.5250491579214017,0.7663111392829859,65.05205234047244,35.0,-16.883891604418803,0.085218815419236,0.8151474108899849,0.10828445042769728,101.27956479410392,34.0,-4.498732315418323,0.7202344855906254,0.012919369685032862,15.087828220068237,35.0,-15.74215785132078
Kaimur,Bihar,1,0,0.4308742457527796,0.5255770886223265,0.8377328921537042,240.09802721534024,30.0,10.635909786194812,0.0585949540515974,0.7904668025940939,0.0672079909370499,159.94002586082394,30.0,197.4515804106058,0.7585519989238922,0.004568557520368571,69.81509554564596,31.0,-34.443657268070865
Khagaria,Bihar,1,0,0.44745854544480185,0.4861345625989293,0.9474353168963732,168.10667225983914,29.0,-20.85954467586035,0.09977738815669134,0.8506321256675516,0.11421985411029242,237.61937994646036,28.0,-33.2910177358212,0.777990093587617,0.008888888888888889,1.562980060480212,29.0,-27.948917748917747
Lakhisarai,Bihar,1,0,0.4171397442521901,0.525262584494027,0.8254609079717374,130.9072917931683,33.0,-23.03049952350611,0.065788017709899,0.8949334655122428,0.07210671544226757,188.1047911403493,33.0,-22.903350608274632,0.8302344369709143,0.0036826962830720897,73.60648220642284,33.0,-20.568083676291
Sheohar,Bihar,1,0,0.33602797751330044,0.5860969112275706,0.5732622582126434,159.22144339541458,36.0,-17.070595055026928,0.06756680852223387,0.8822597872341216,0.0748728438679366,367.58167719697644,35.0,60.53487088152161,0.6845833333333334,0.0,1.4617327756738945,37.0,-31.051587301587304
Arvalli,Gujarat,1,0,0.6038422592015612,0.3182403668799521,1.9918239480918856,48.02752651409198,30.0,38.78272831092436,0.11320287899235269,0.6303843654720849,0.18135054246165355,43.14142658447899,29.0,-31.739945894040172,0.6727325802513772,0.018881365497906852,30.146134409322066,30.0,-7.0875242860104715
Botad,Gujarat,1,0,0.538875962500479,0.3849493783865895,1.5091013341005235,41.5041143684288,33.0,25.145010213566454,0.07260137523295418,0.6947743289848554,0.1434881198856354,99.47307930566124,30.0,-30.597454540083515,0.6620545034230376,0.05638173894390699,37.645423799627665,25.0,-8.86476978177112
Dang,Gujarat,1,0,0.40094517553053727,0.56418852994178,0.759341237908907,178.91372120154466,31.0,14.26741987253013,0.1953981462951845,0.6856714306361595,0.275762987012987,82.73631102907402,33.0,-23.91538417483314,0.7795432779146739,0.11448667752325456,34.8883392835591,32.0,-3.566357194854004
Devbhumi Dwarka,Gujarat,1,0,0.6084802922466103,0.3221538613080454,1.992487363495321,48.635321285821306,32.0,31.64813671074357,0.12873585378122585,0.6451239726194354,0.18800940438871477,21.32806186011298,32.0,19.471306357261437,0.575950582630524,0.16264437780694588,18.74893281323635,29.0,-16.850182431428024
Mahisagar,Gujarat,1,0,0.5564028633049998,0.4050017231310978,1.4542505348782264,49.32577644476293,29.0,23.36984716848247,0.08021541950113378,0.6942743764172336,0.10372431801003228,29.94333653273053,31.0,-20.879165294302457,0.68164335869767,0.03528615261178994,16.472926331991466,27.0,-11.121431285976936
Kodagu,Karnataka,1,0,0.4524088675099308,0.4680243713467799,1.0160497579427616,19.455599715961053,30.0,-4.264026548366185,0.09853085510980247,0.680762439315071,0.14756778309409888,41.19391640838146,30.0,-27.0636284755651,0.5148148148148147,0.05555555555555555,0.21683956199423488,30.0,-12.962962962962964
Udupi,Karnataka,1,0,0.5456254723416936,0.3756735015808799,1.4895695429118343,16.281798884525237,28.0,2.979979893485639,0.08142821365961864,0.6838541853004662,0.1158039389444348,31.72732578363177,27.0,-20.439874881319916,0.6171802566730102,0.0,0.2943690173169397,24.0,1.9135802469135799
Alirajpur,Madhya Pradesh,1,0,0.5420924352156807,0.40923865360836603,1.4555854819235774,420.3824411877206,43.0,10.336495579729847,0.054614692130989385,0.8313795721879162,0.062048760621281326,257.1315597854395,46.0,-39.112900309684115,0.8280412559706384,0.043984160363332955,84.82659243103828,33.0,-31.7604432826499
Anuppur,Madhya Pradesh,1,0,0.4533061997487801,0.5081450400285734,0.9450199174982121,220.19303167006146,41.0,2.277314902361755,0.13935264116997897,0.7860530390520298,0.17979418155007826,142.6083451044453,45.0,-24.697346487976272,0.5458333333333333,0.0,2.434075181981669,47.0,-33.65195477037583
Burhanpur,Madhya Pradesh,1,0,0.4483217090952235,0.5380842411351552,0.851399442228822,666.7590368519182,39.0,15.08588375396528,0.13179160286424926,0.8281301619674576,0.16187663475273753,207.2856787935897,48.0,-18.07048352994767,0.8891569519253955,0.039909750561626,145.4246643943446,21.0,-1.0879303002385001
Damoh,Madhya Pradesh,1,0,0.5623858738955693,0.42681728095745597,1.4735303435179565,481.9714882134427,19.0,-6.884503455448977,0.13613723969791272,0.8236619086754335,0.1625341398717654,171.47778214948087,22.0,-20.272331898311936,0.7442120282456417,0.0,3.737233906843706,41.0,-33.24600935945474
Datia,Madhya Pradesh,1,0,0.5937043711867304,0.3881730213155027,1.653602276328909,187.37461942754476,48.0,5.95103768421862,0.14328360751102043,0.8307372656894492,0.17441847324646867,429.97419525486873,39.0,-56.23635203912032,0.7775444846071908,0.013311331133113311,53.65167796940228,42.0,-13.097830370008698
Dindori,Madhya Pradesh,1,0,0.5342309478327865,0.44421834081775885,1.279023480371486,323.2779794120353,44.0,-1.0971534719072917,0.20372429367519662,0.7878531450705908,0.2625638807062981,92.37462740438784,30.0,-11.500925440024014,0.7215784215784216,0.0,2.6480432232351485,49.0,-29.166666666666668
Harda,Madhya Pradesh,1,0,0.31171927362739965,0.6561027854431176,0.5961146376137549,537.2853112440866,47.0,54.03179813724817,0.1024830694712068,0.8192938983685305,0.12147861614659536,131.4084877547548,49.0,24.479263660663527,0.7253924742411583,0.0,3.459755749302485,48.0,-22.506613756613756
Jhabua,Madhya Pradesh,1,0,0.5640622845213804,0.3978299584628611,1.5412964365178792,383.99907834566113,36.0,1.2153159275961867,0.08540660768971166,0.8528950993111734,0.10099588817681757,480.1293776707883,36.0,-43.643327786374705,0.778734624588795,0.08536998651598778,124.59070906161011,10.0,-20.797991595327154
Khandwa,Madhya Pradesh,1,0,0.4438575059810852,0.5206241961632267,1.0958686497877566,141.3528197257989,31.0,17.800369204337063,0.14887744987577453,0.6642480721569063,0.2137022218220103,92.57715655823998,44.0,-21.754915877297467,0.7085354633680103,0.0054279447323078295,60.70091801217237,24.0,-0.2821775828849316
Maihar,Madhya Pradesh,1,0,0.12268584040722165,0.5790222744785787,0.18955987130433527,18.789737815318833,52.0,-4.350522665740057,0.026988636363636364,0.7471590909090909,0.030357142857142857,44.299612854100346,52.0,-15.790731008122313,0.6388888888888888,0.0,0.5091750772173156,52.0,-26.666666666666668
Mandla,Madhya Pradesh,1,0,0.5555920788833935,0.41253881065774756,1.4546056706136492,147.09594599811163,42.0,-5.941653424723534,0.18460644685467192,0.7843535896292344,0.2417681344346549,121.60773796539459,19.0,-13.31360254677428,0.6841630591630593,0.0,1.742432324716632,46.0,-21.929590017825312
Mandsaur,Madhya Pradesh,1,0,0.4924905047513238,0.48872729256293496,1.0920948625802176,156.37873584442198,35.0,-5.805618672372699,0.1579514108826858,0.7910357279193421,0.20495852166420064,197.68665266803413,25.0,-27.255879520760573,0.6788587848932676,0.011494252873563218,3.1290219830679855,25.0,-30.202344460568295
Mauganj,Madhya Pradesh,1,0,0.042160581634265844,0.6697666289771552,0.052021755871443934,6.900714567353616,53.0,0.8107920441511021,0.041666666666666664,0.6625,0.0625,26.107008484769636,51.0,75.1740947075209,0.5416666666666666,0.0,0.6725927091345493,51.0,-12.5
Narsinghpur,Madhya Pradesh,1,0,0.42936755976669344,0.5283872571101638,1.0111682358673726,209.37153021898462,40.0,111.52544956655566,0.07715951085813472,0.7776505171782547,0.09737051266339619,111.61841997134796,41.0,2.754392408116053,0.6826598867947692,0.004930021434875804,17.208487876014374,38.0,34.091186488351575
Neemuch,Madhya Pradesh,1,0,0.5582724406377019,0.39946917225433476,1.6815332608732982,179.93929020725713,45.0,7.169468359503976,0.11662177272705858,0.8160776931510154,0.14213618768439928,113.5948359213802,38.0,-14.945711925226583,0.6788095238095238,0.02023809523809524,1.6776399425000001,45.0,-32.648809523809526
Niwari,Madhya Pradesh,1,0,0.4238267924498382,0.4603072781378156,1.115890553414242,19.2749714919494,51.0,4.590505233592416,0.0,0.5944444444444444,0.0,23.505557324511596,53.0,-10.766821479864959,0.5,0.0,0.0,53.0,0.0
Pandhurna,Madhya Pradesh,1,-1,0.14728682170542637,0.5355758582502769,0.2494824016563147,7.879189847507243,54.0,-13.109243697478991,0.1111111111111111,0.4444444444444444,0.16666666666666666,0.0,54.0,0.0,0.5,0.0,0.0,54.0,0.0
Panna,Madhya Pradesh,1,0,0.5502698930636829,0.42847862692853367,1.4194823895787674,336.7458225580696,33.0,-5.204792166800031,0.1152437157585979,0.8607542591087854,0.13586848870572096,312.4510540881778,33.0,-23.55278182393259,0.818881049960968,0.013491689435336976,32.402631158907674,22.0,-35.3100883698371
Raisen,Madhya Pradesh,1,0,0.5889673484994401,0.39528441495767136,1.665749951976353,337.3877528029627,28.0,9.897741381689166,0.1412614227790535,0.8174373527433788,0.17471512756753516,99.35499468355128,34.0,-27.194871777439943,0.7333326992800672,0.003081889570278029,14.179090256212918,29.0,-37.70464833479741
Sagar,Madhya Pradesh,1,0,0.3293396686678585,0.6064890221545786,0.6218337732368107,84.1774960187136,50.0,-3.498274681186435,0.08697034829209567,0.7802143373646464,0.10758865897560427,90.93836542981056,50.0,-18.118968113127888,0.7440476190476192,0.0,2.7443189976145637,50.0,-35.940115440115434
Sehore,Madhya Pradesh,1,0,0.44414056723296597,0.5319131636164554,0.8901958899064021,197.45244734677803,27.0,-0.8205447338130248,0.12883741923219819,0.7692028329427323,0.16207286125227588,61.08715986456906,43.0,-17.33454849947028,0.715551827717659,0.004384848317596855,43.060064635311385,37.0,-12.479558888084709
Seoni,Madhya Pradesh,1,0,0.5094157382521038,0.46473875370894363,1.1670753941097929,149.1735924109993,37.0,-6.061800397998553,0.14090912633697228,0.8399798641905047,0.1712594019825996,248.97592897359252,16.0,-30.942695776860955,0.7603964535707957,0.0,1.931856030382703,40.0,-24.18320105820106
Shahdol,Madhya Pradesh,1,0,0.4484484782169794,0.50372284590031,0.9304381868911479,183.81688951307842,34.0,2.066193019044833,0.12377620292861449,0.7687714707546549,0.15329537278370461,165.81438440122938,23.0,-15.764872517983024,0.6757750582750582,0.0,2.385520615296906,44.0,-29.77624458874459
Shajapur,Madhya Pradesh,1,0,0.4814493060138169,0.490540318037162,1.0494531211490024,180.68255223436478,23.0,5.853979176771364,0.10849802624100131,0.7625002967431215,0.13519925781024367,66.55877051314657,40.0,-20.032444655740544,0.6971834973305563,0.010897435897435897,2.586617390819558,32.0,-22.20169413919414
Sheopur,Madhya Pradesh,1,0,0.577818982713844,0.410868311684159,1.5988857086746666,382.96636081531244,46.0,-10.461159665465445,0.14176413785616318,0.8490375251103526,0.1703452162414719,333.8345094456528,37.0,-23.892704490502755,0.8712260789464875,0.019106308805173985,133.34195820887848,31.0,35.32295651937439
Sidhi,Madhya Pradesh,1,0,0.5933801163179914,0.3782842230806473,1.8648881761625014,403.9480034386714,25.0,-9.790536357877057,0.13111000701578265,0.8378208551211229,0.15603907827757232,280.4356757933328,24.0,-25.974908101720107,0.7890200745310532,0.0,5.302831171816507,39.0,-26.25472411186697
Singrauli,Madhya Pradesh,1,0,0.6557731423791205,0.30843911919166817,2.5685230087804936,454.20902405668454,29.0,-10.037103249872002,0.12162654450599007,0.8152092494735749,0.14685947543364056,250.7727219142853,21.0,-21.504095083337063,0.7646366324307501,0.0044444444444444444,4.894550013018585,36.0,-28.807967631497043
Umaria,Madhya Pradesh,1,0,0.5094094077672489,0.4662949704065997,1.20156584845633,137.84779957603706,49.0,-7.155989783460481,0.11710855288765788,0.7868640859408005,0.15129477512249342,301.73539594334585,42.0,-44.40877670017076,0.7861932724372914,0.0,4.546257856221954,43.0,-27.22618340265399
Debagarh,Odisha,1,0,0.494855462924123,0.4467978672976131,1.459608474287173,50.302772896187655,30.0,-25.488214739259355,0.10291224796246316,0.7760578135398796,0.12109440267335005,188.95726754249316,30.0,-50.189680102526516,0.6277777777777778,0.0,0.37325422000938097,30.0,-12.962962962962965
Jharsuguda,Odisha,1,0,0.45950852703130596,0.47746653313891463,1.1684812086895553,26.65601037395661,29.0,-14.920274653189397,0.11870992306412198,0.7354498676131801,0.1585062149859944,87.03831955031944,28.0,27.122417919731163,0.5864583333333334,0.0,0.5331203950338548,29.0,-7.291666666666667
Malkangiri,Odisha,1,0,0.5099656525250253,0.4439962565781264,1.2608289129350612,225.62668803204062,25.0,17.119555223787295,0.1090500200116478,0.7589723336161738,0.13834690924842846,176.16896286759868,24.0,270.39857283528437,0.6844954648526077,0.0,0.9483987264352146,22.0,-14.926739926739927
Nuapada,Odisha,1,0,0.4913566935246057,0.4822549065092267,1.240040760447319,175.41702585737713,26.0,23.32562068020332,0.08462056593055806,0.7011387147107053,0.10551975407272216,182.6813283214105,26.0,102.00688729726537,0.7855429292929293,0.0,1.0678155034486798,25.0,-15.972222222222223
Bundi,Rajasthan,1,0,0.45949436068204863,0.4923657081696791,1.0310419597155847,82.42955135915021,30.0,-4.571327809271415,0.1344776263982174,0.7466559345394381,0.17744381176639407,334.4899996577064,28.0,-28.65890430366731,0.6940218346939764,0.015073845706351164,20.211013649311123,30.0,-23.265781302491426
Jaisalmer,Rajasthan,1,0,0.473966688768795,0.4865533271796525,1.128348615182141,97.80507820201058,33.0,6.742344137264883,0.08993257226081224,0.7988277963416139,0.10760469654935667,115.77756587569517,33.0,9.00778029280433,0.6924084595959596,0.009953703703703704,6.923521635648198,33.0,-23.91169154228856
Pratapgarh,Rajasthan,1,0,0.47706322030272635,0.4708479119652787,1.264592796164765,124.45114079654302,32.0,15.103062048499906,0.06242349602496338,0.855442611622278,0.07153730928440048,374.3961908673668,29.0,-10.011696741667137,0.7075220101535892,0.0,0.6239015014269033,32.0,-20.288220551378448
Rajsamand,Rajasthan,1,0,0.4115092327335571,0.5068460819681393,0.8364228707033624,54.370273317916386,31.0,-0.19597814380516362,0.11250925746236037,0.7332987917810994,0.1595692044622755,224.70852847012154,30.0,9.832261409942276,0.6834776334776337,0.0,0.4748331958295432,31.0,-13.318903318903319
Chengalpattu,Tamil Nadu,1,0,0.44928224825781643,0.33757068300373066,1.1388877117845013,6.694517941688187,35.0,11.175614593998759,0.09078360707392966,0.6419532617919713,0.15497462425830547,15.409267905693714,31.0,-7.041389924172013,0.5751209758299067,0.0380332129843212,9.91538258289163,34.0,-15.335077996715928
Kallakurichi,Tamil Nadu,1,0,0.4324852657925491,0.35782698133296253,0.9559942572565948,8.434189113390838,36.0,-3.8622263967864776,0.15262946929613594,0.5869288119288123,0.2653086419753086,24.233446808209262,34.0,-8.93588896304736,0.5586930992421884,0.03386470985155196,5.361048044448061,35.0,-4.916666666666668
Mayiladuthurai,Tamil Nadu,1,0,0.4993666054760464,0.2103798625534941,1.4247235070968731,7.6812740267759905,37.0,8.856973757628072,0.09864864864864865,0.4907657657657657,0.17117117117117117,3.7096538967781285,37.0,8.194892139846269,0.5185185185185185,0.0,0.0839921051131616,37.0,0.0
Perambalur,Tamil Nadu,1,0,0.4743698759919436,0.48212379180612885,1.1999129071720176,82.58153928431943,31.0,-6.408066286364961,0.18380538601126833,0.6232171599818659,0.28934673787614956,34.73443436129145,32.0,-16.081561442167395,0.6307760141093475,0.0,0.4468231877739256,31.0,-9.594356261022929
Ranipet,Tamil Nadu,1,0,0.4624674509083111,0.18144012498851206,1.1839037698412698,1.8906865637036578,38.0,18.665140415140417,0.13999999999999999,0.5775,0.3,13.096728390396171,38.0,25.825688073394495,0.5277777777777778,0.0,0.0,38.0,0.0
Tenkasi,Tamil Nadu,1,0,0.529205549481733,0.2558619742088927,1.741322891775092,11.141862181353838,34.0,-9.657824355221019,0.08072562358276646,0.6272837706511177,0.1353327045103756,13.893980408469014,35.0,-11.658289502592021,0.5634920634920635,0.0,0.19924739205160835,33.0,13.49206349206349
The Nilgiris,Tamil Nadu,1,0,0.3958859577759669,0.5030676798405367,0.7883602275958397,30.3787863589209,32.0,-8.163501890240838,0.1238986087012403,0.6075683836287553,0.21841778591778596,13.657130999078893,33.0,-1.7629099096624752,0.5473118279569893,0.0,0.37704670179540434,32.0,4.354838709677419
Tirupattur,Tamil Nadu,1,0,0.578558904347034,0.3002228485886577,2.445864498975583,15.849349703542963,33.0,-2.0621971186626937,0.09624039155289155,0.6344224062974065,0.1435696248196248,20.37882105462013,36.0,-12.11255245515148,0.5972222222222221,0.0,0.46874102629271047,36.0,2.3611111111111103
Narayanpet,Telangana,1,0,0.41156875765824286,0.47085667347152516,0.9030712286382582,17.46683977261716,32.0,2.3934682044415623,0.1358246634090604,0.7627629544162664,0.1816125013806329,32.685513557022354,28.0,-16.651430963301053,0.6766666666666666,0.0,0.7468835561281251,24.0,-13.924963924963924
Ambedkar Nagar,Uttar Pradesh,1,0,0.5794495864043031,0.38117707040981885,1.7255342390201442,52.029198685145715,56.0,7.491445274916383,0.1401865320169809,0.7873258080901873,0.18467206118018567,93.89933784721428,51.0,-7.113132947589763,0.7602163769467511,0.0037368781378366044,6.349928360945067,51.0,-19.351270422698992
Amethi,Uttar Pradesh,1,0,0.5817050577753156,0.3524897840732423,1.6831941342817471,54.643168571237744,48.0,3.734956867286979,0.0928939163507711,0.8102136298715715,0.11347219084518233,125.4828524553266,50.0,-2.3356017946678995,0.6963180436584694,0.004728132387706856,1.2076861838864779,55.0,-2.5650118203309713
Amroha,Uttar Pradesh,1,0,0.6401510773123079,0.30027934967575165,2.4399833719731143,201.51524062420148,49.0,7.3478370817847924,0.10940706065370642,0.8110362772386239,0.16700974933394,358.8014541785117,42.0,477.06643984217175,0.7477613719061109,0.001722583507852663,34.14983387253502,48.0,-33.95406239330583
Auraiya,Uttar Pradesh,1,0,0.6254072931527408,0.33156302217020067,2.026884815556034,78.16066200806571,67.0,7.053410030299969,0.11367949871254024,0.8239938141173994,0.14112446446570068,139.31745944916744,67.0,2.1630321113697817,0.7428330059834588,0.0,0.936562649200616,70.0,0.8974358974358972
Ayodhya,Uttar Pradesh,1,0,0.5505879978167236,0.3556409911934877,1.6970395511121563,97.77544979649822,45.0,145.9780505197535,0.11291437959010668,0.7477432354412277,0.15466774943342676,87.7291160797165,45.0,116.9559695987828,0.6447453072636549,0.0031404365203136445,15.620684124291277,47.0,7.993571368161829
Baghpat,Uttar Pradesh,1,0,0.6201691634083408,0.3342694057844264,1.9285211245215126,89.69766744978841,69.0,-6.778976971505209,0.09798493199147239,0.8244004322070265,0.11842574744413151,215.87387533518063,66.0,-29.068162938288882,0.6310624195149243,0.14623563900045147,26.13291411860723,58.0,-27.603949163844614
Ballia,Uttar Pradesh,1,0,0.5539980723401735,0.40377403467668255,1.4744541380458507,64.57857851645474,31.0,3.363941787405208,0.15211312314467715,0.8058137706252951,0.19619556107745625,153.28461982232173,37.0,-4.845437745117519,0.7341354448691405,0.0,0.8433201695426545,43.0,-19.036224192474194
Banda,Uttar Pradesh,1,0,0.6111374705301028,0.36926848986778604,1.7691959075706631,266.17308311616375,50.0,12.98132247834412,0.1121324404077283,0.8128394974214679,0.13925992048051944,257.04226464898784,58.0,4.895772553837471,0.8352374412828639,0.013671001130431558,95.51663828645353,40.0,-1.430589910718004
Barabanki,Uttar Pradesh,1,0,0.5583767453102076,0.38049284380306186,1.8345844692430386,135.7056758747827,22.0,90.80999971060197,0.06986894460053437,0.8086970709538058,0.08600124292890017,159.50204910090636,32.0,157.2224089975812,0.7021662115547516,0.00425136377289312,32.67045417021244,36.0,23.23074113218613
Basti,Uttar Pradesh,1,0,0.6166425768090026,0.3370086556116862,1.962109360862874,102.94883803007669,38.0,11.10877652046166,0.14021428814894027,0.7741485003935181,0.21790760265385217,171.21693371117144,46.0,-7.0239780333089845,0.7598332579862569,0.009262104504725277,16.607872045790653,30.0,-12.632907925821774
Bhadohi,Uttar Pradesh,1,0,0.5556133237451317,0.35533453963546024,1.6114149253901828,235.10859067387287,62.0,310.7650264232846,0.1343260323935627,0.7122232801150792,0.1805769557661699,151.14844053453922,62.0,229.4015651964477,0.6963312781494599,0.0,2.9271866429500024,67.0,92.61295943114123
Budaun,Uttar Pradesh,1,0,0.6077041739611725,0.3403530954485632,1.962250929771948,104.1544977617038,37.0,3.816041146473089,0.09582729634946721,0.7961380724545459,0.11614995400639888,408.84725069525757,10.0,-23.603641128397744,0.7596800605823405,0.006814731271659972,72.18676767833264,27.0,-5.3284649851426815
Chandauli,Uttar Pradesh,1,0,0.6282654196783716,0.33447222512866986,2.1484619153046434,135.65703972560087,51.0,-1.9428087930168583,0.1471189713241489,0.8023070673045517,0.19586413042299547,263.11608011617886,41.0,-8.967721478906585,0.7717469656871249,0.010653739935063087,42.27020533439192,45.0,-20.43874521006843
Chitrakoot,Uttar Pradesh,1,0,0.6405155290173377,0.3369951820340357,1.9800900506909453,173.79898012070612,68.0,-1.2628062386584218,0.09478662648666292,0.8420071008525412,0.11171191749313329,387.2049181507165,70.0,-20.50374265616834,0.8137914230019493,0.0,5.35589096102963,65.0,-29.78028613898179
Deoria,Uttar Pradesh,1,0,0.5094147099630338,0.454518614266195,1.1674878384374707,141.18065077250435,29.0,5.576763310634628,0.13275365524824317,0.8016945706653393,0.16082137953623396,187.4351250101382,34.0,-14.122471625949391,0.7413615174418351,0.015328500293561392,20.68074945475991,42.0,-21.311857070076233
Etah,Uttar Pradesh,1,0,0.6635613766897391,0.2913151508969836,2.746058768728354,250.62175521291317,55.0,7.440231203163954,0.10343518134334219,0.806291840097281,0.12683555638183494,205.96322416889768,61.0,-31.09714517634042,0.7663127654614598,0.005419606344687628,86.92673034563641,39.0,-24.779201614812372
Etawah,Uttar Pradesh,1,0,0.5891644988463076,0.37369796866916405,1.653425493223787,118.41177631613945,58.0,3.8844145142992965,0.09825069153867813,0.8281612614312778,0.1191445484262475,129.70849067654308,60.0,-25.94749775995006,0.7046109327127194,0.0436875924924017,29.620335699035785,57.0,-22.985762438735698
